Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
20,अरबिन्द कुमार पासवान,स्वतन्त्र,मुढा,21,पुरुष,51,मधेश प्रदेश,धनुषा,3,slc,समाजसेवी,,Government of Nepal
21,सुरैत मंडल,स्वतन्त्र,फर्सी,19,पुरुष,43,मधेश प्रदेश,धनुषा,3,SLC,,,
22,राजीव कुमार झा,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),चकिया (जाँतो),18,पुरुष,49,मधेश प्रदेश,धनुषा,3,P.Hd.,,,CMJ University Meghalay
23,अमित कुमार पाठक,स्वतन्त्र,झोला,12,पुरुष,32,मधेश प्रदेश,धनुषा,3,B.B.S,व्यापार,,T.U
24,राज कुमारी साह,स्वतन्त्र,कप र प्लेट,12,महिला,50,मधेश प्रदेश,धनुषा,3,SLC,"राजनीती, समाजसेवी",,श्री यज्ञ कुमार मा.वि. वलवा
25,सीता देवी,स्वतन्त्र,तिलहरी,12,महिला,40,मधेश प्रदेश,धनुषा,3,SLC,समाजसेवी,,Government of Nepal
26,गंगा लक्ष्मी वैद्य,नेपाल मजदुर किसान पार्टी,मादल,10,महिला,42,मधेश प्रदेश,धनुषा,3,Master in sociology,Teacher,,Government of Nepal
27,आनन्द दास तत्मा,स्वतन्त्र,जीप,10,पुरुष,25,मधेश प्रदेश,धनुषा,3,Diploma in Civil Engineer,,,Nepal Tecnical Janakpur
28,नबोनाथ ठाकुर,स्वतन्त्र,पेट्रोल पम्प,9,पुरुष,53,मधेश प्रदेश,धनुषा,3,B.A.,"राजनैतिक, व्यवसाय",,Mithila University India
29,कृष्ण कुमार सुल्तानिया,स्वतन्त्र,सोफा,8,पुरुष,35,मधेश प्रदेश,धनुषा,3,BBS,,,TU
30,अजय कुमार यादव,स्वतन्त्र,प्रेसर कुकर,7,पुरुष,39,मधेश प्रदेश,धनुषा,3,MCA,,,India
31,मुकेश यादव,स्वतन्त्र,सिरिन्ज,7,पुरुष,49,मधेश प्रदेश,धनुषा,3,,,,
32,बिक्रम साह ,स्वतन्त्र,क्याल्कुलेटर,6,पुरुष,38,मधेश प्रदेश,धनुषा,3,MBA,व्यापार,,PU
33,भरत कुमार साह,स्वतन्त्र,खसीको टाउको,6,पुरुष,31,मधेश प्रदेश,धनुषा,3,10+2,,,Model Maltipal Collage
34,राज कुमार भण्डारी,स्वतन्त्र,पंखा,6,पुरुष,66,मधेश प्रदेश,धनुषा,3,I sc,,,Mitila University Darbhanga India 
35,सुनिल साह,स्वतन्त्र,कैंची,6,पुरुष,34,मधेश प्रदेश,धनुषा,3,B.Tech,व्यापार,,India
36,हरि नारायण यादव,स्वतन्त्र,त्रिभुज,6,पुरुष,46,मधेश प्रदेश,धनुषा,3,SLC,,,
37,केवल ठाकुर,स्वतन्त्र,आरी,5,पुरुष,56,मधेश प्रदेश,धनुषा,3,10+2,,,India
38,राजु कुमार साह,स्वतन्त्र,हेल्मेट,4,पुरुष,42,मधेश प्रदेश,धनुषा,3,MBS,व्यापार,,Tribhuwan University
39,रामसरोज साह,स्वतन्त्र,फिरफिरे,4,पुरुष,34,मधेश प्रदेश,धनुषा,3,10+2,कृषि,,HSEB
40,सुवदार यादव,स्वतन्त्र,मसी,4,पुरुष,75,मधेश प्रदेश,धनुषा,3,समान्य लेखपढ,,,
41,मनोज कुमार साह,स्वतन्त्र,दूरबिन,2,पुरुष,47,मधेश प्रदेश,धनुषा,3,10+2,समाजसेवी,,Government of Nepal
42,विनोद कर्ण,स्वतन्त्र,बाकस,2,पुरुष,56,मधेश प्रदेश,धनुषा,3,Bcom,,,
43,कृष्ण कुमार साह,स्वतन्त्र,टि टेवल,0,पुरुष,38,मधेश प्रदेश,धनुषा,3,10+2,"मजदुरी, कृषि आदि",,कन्टिरझा नमुना मा.वि. बभनगामा
44,मात्रिका प्रसाद दास,स्वतन्त्र,स्टाप्लर,0,पुरुष,28,मधेश प्रदेश,धनुषा,3,10+2,,,Government of Nepal
45,सीता देवी साह,स्वतन्त्र,रिक्सा,0,महिला,52,मधेश प्रदेश,धनुषा,3,SLC,समाजसेवी,,Government of Nepal
