Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,Status,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
11,ज्ञानेन्द्र प्रसाद कुशवाहा,स्वतन्त्र,ट्रफी,113,पुरुष,29,,मधेश प्रदेश,सर्लाही,4,+२,,,
12,रामनाथ  प्रसाद  साह ,नेपाल कम्युनिष्ट पार्टी (संयुक्त),हँसिया,98,पुरुष,42,,मधेश प्रदेश,सर्लाही,4,s.L.C.,,,
13,मुकेश प्रसाद कुशवाहा,स्वतन्त्र,व्याडमिन्टन कर्क,88,पुरुष,34,,मधेश प्रदेश,सर्लाही,4,,,,
14,रिंकी कुमारी साह,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल,72,महिला,40,,मधेश प्रदेश,सर्लाही,4,,,,
15,प्रदीप कुमार झा,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,70,पुरुष,46,,मधेश प्रदेश,सर्लाही,4,,,,
16,उदय कान्‍त मिश्र,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),चकिया (जाँतो),45,पुरुष,55,,मधेश प्रदेश,सर्लाही,4,,,,
17,अजय ओझा,स्वतन्त्र,क्यामरा,22,पुरुष,53,,मधेश प्रदेश,सर्लाही,4,,,,
18,नरेन्द्र प्रसाद सिंह,स्वतन्त्र,जीप,19,पुरुष,51,,मधेश प्रदेश,सर्लाही,4,,,,
19,निलेश कुमार यादव,स्वतन्त्र,फर्सी,17,पुरुष,34,,मधेश प्रदेश,सर्लाही,4,,,,
20,जय शंकर सिंह कुशवाहा,स्वतन्त्र,दूरबिन,16,पुरुष,33,,मधेश प्रदेश,सर्लाही,4,,,,
21,महेश मंडल धानुक,स्वतन्त्र,मुढा,16,पुरुष,38,,मधेश प्रदेश,सर्लाही,4,,,,
22,शुलपानी झा,स्वतन्त्र,पानीको जार,15,पुरुष,31,,मधेश प्रदेश,सर्लाही,4,,,,
23,रमण मिश्र,स्वतन्त्र,त्रिभुज,13,पुरुष,38,,मधेश प्रदेश,सर्लाही,4,,,,
24,धिरज ठाकुर,स्वतन्त्र,सिरिन्ज,12,पुरुष,33,,मधेश प्रदेश,सर्लाही,4,,,,
25,राम प्रवेश यादव,स्वतन्त्र,पेट्रोल पम्प,12,पुरुष,47,,मधेश प्रदेश,सर्लाही,4,,,,
26,गनेश प्रसाद सिंह,स्वतन्त्र,चुलेसी,11,पुरुष,70,,मधेश प्रदेश,सर्लाही,4,,,,
27,छोटेलाल कुमार यादव,स्वतन्त्र,हेल्मेट,10,पुरुष,27,,मधेश प्रदेश,सर्लाही,4,,,,
28,कमलेश मण्डल,स्वतन्त्र,बिरालो,9,पुरुष,38,,मधेश प्रदेश,सर्लाही,4,,,,
29,संतोष कुमार निषाद,स्वतन्त्र,काउली,8,पुरुष,29,,मधेश प्रदेश,सर्लाही,4,,,,
30,अमित रंजन सिंह,स्वतन्त्र,पंखा,7,पुरुष,37,,मधेश प्रदेश,सर्लाही,4,,,,
31,चुन चुन भण्डारी,स्वतन्त्र,झोला,7,पुरुष,48,,मधेश प्रदेश,सर्लाही,4,,,,
32,मधुमाला कुमारी यादव,स्वतन्त्र,क्याप,7,महिला,30,,मधेश प्रदेश,सर्लाही,4,,,,
33,शिव प्रसाद साह,स्वतन्त्र,कैंची,7,पुरुष,58,,मधेश प्रदेश,सर्लाही,4,,,,
34,अम्बुज प्रसाद साह,स्वतन्त्र,स्टुल,5,पुरुष,41,,मधेश प्रदेश,सर्लाही,4,,,,
35,विक्रम यादव,स्वतन्त्र,क्याल्कुलेटर,5,पुरुष,41,,मधेश प्रदेश,सर्लाही,4,,,,
36,लखेन्द्र महतो,स्वतन्त्र,डस्ट बिन,4,पुरुष,40,,मधेश प्रदेश,सर्लाही,4,,,,
37,संजिव कुमार पासवान,स्वतन्त्र,प्रेसर कुकर,4,पुरुष,31,,मधेश प्रदेश,सर्लाही,4,,,,
38,अरविन्द कुमार ठाकुर,स्वतन्त्र,रिक्सा,3,पुरुष,48,,मधेश प्रदेश,सर्लाही,4,s.l.c.,,,
