Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,Status,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
16,सुरेश प्रसाद,नेपाल लोकतान्त्रिक पार्टी,दुई हात जोडेको नमस्कार,73,पुरुष,55,,मधेश प्रदेश,बारा,4,,,,
17,अवधकिशोर प्रसाद कुशवाहा,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,61,पुरुष,45,,मधेश प्रदेश,बारा,4,,,,
18,सरस्‍वती उपाध्‍या,राष्ट्रिय जनमोर्चा,गिलास,50,महिला,40,,मधेश प्रदेश,बारा,4,SLC,,,
19,संजु चौधरी,स्वतन्त्र,व्याडमिन्टन कर्क,43,पुरुष,48,,मधेश प्रदेश,बारा,4,साधारण,,,
20,सुब्वा लाल तामाङ्ग,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,34,पुरुष,69,,मधेश प्रदेश,बारा,4,साक्षर,,"सुशासन ल्याउने, गरिबी हटाउने",
21,मुनी खातुन,प्रजातान्त्रिक पार्टी नेपाल,रथ,18,महिला,51,,मधेश प्रदेश,बारा,4,सामान्य लेखपढ,,"दिगो विकास गर्ने, शिक्षामा सुधार गर्ने, रोजगार दिने, समाजमा भेदभाव हटाउने",
22,असरार आलम ठकुराई,स्वतन्त्र,आँप,16,पुरुष,36,,मधेश प्रदेश,बारा,4,,"राजनीति, समाजसेवा",,
23,राजदेव राम दुसाद,स्वतन्त्र,पंखा,15,पुरुष,48,,मधेश प्रदेश,बारा,4,S.L.C.,,,
24,साकिब आलम मंसुरी,स्वतन्त्र,पानीको फिल्टर,15,पुरुष,30,,मधेश प्रदेश,बारा,4,,,,
25,धिरेन्द्र चौधरी,स्वतन्त्र,आसकोट,10,पुरुष,37,,मधेश प्रदेश,बारा,4,,,,
26,बैधनाथ प्रसाद साह,स्वतन्त्र,मसी,9,पुरुष,40,,मधेश प्रदेश,बारा,4,,,,
27,दिपक सिंह चौधरी,स्वतन्त्र,खाम,8,पुरुष,30,,मधेश प्रदेश,बारा,4,स्नातक,,,
28,नसिमा खातुन,स्वतन्त्र,बाकस,8,महिला,38,,मधेश प्रदेश,बारा,4,,,,
29,शम्‍भु प्रसाद यादव,स्वतन्त्र,दूरबिन,8,पुरुष,42,,मधेश प्रदेश,बारा,4,,,,
30,उषा बुढाथोकी (प्रसाई),स्वतन्त्र,गुलेली,6,महिला,35,,मधेश प्रदेश,बारा,4,,,,
31,भेखनारायण प्रसाद साह तेली,स्वतन्त्र,कप र प्लेट,6,पुरुष,48,,मधेश प्रदेश,बारा,4,SLC,,,
32,विमला खतिवडा,स्वतन्त्र,हारमोनियम,5,महिला,44,,मधेश प्रदेश,बारा,4,,,,
33,मुकेश कुमार रौनियार,स्वतन्त्र,हाते पंखा,4,पुरुष,37,,मधेश प्रदेश,बारा,4,,,,
34,सन्दिप यादव,स्वतन्त्र,क्यामरा,4,पुरुष,38,,मधेश प्रदेश,बारा,4,,,,
35,मोहन प्रसाद चौलागाई,स्वतन्त्र,मुढा,3,पुरुष,38,,मधेश प्रदेश,बारा,4,,,,
36,पुर्ण प्रसाद पन्थ,स्वतन्त्र,ऊँट,1,पुरुष,60,,मधेश प्रदेश,बारा,4,१० पास ,"राजनीति, सामाजिक सेवा",,
37,मंगेश्‍वर पटेल,स्वतन्त्र,स्टुल,1,पुरुष,34,,मधेश प्रदेश,बारा,4,+2,,,
