Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
19,रजनिश राज पण्डेय,नेपालका लागि नेपाली पार्टी,गोलाकार भित्र शङ्‌ख,64,पुरुष,25,मधेश प्रदेश,महोत्तरी,3,बिए.एल.एल.बी.,(क) समाजिक कार्य,"म रजनिश राज पाण्डेएक राष्ट्रवादी युवा सदैव राष्ट्रको (नेपालको) अखण्डता,स्वाभिमान र सर्वभौमिकता प्रति निष्ठावान रहने छ।",नेपाल ल क्याम्पस काठमान्डौ
20,मो.साविर नूरि,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,57,पुरुष,39,मधेश प्रदेश,महोत्तरी,3,स्नातक,,,श्री रा.ना.अ.उच्च मा.वि.पिपरा
21,बेचन मण्‍डल,स्वतन्त्र,कैंची,57,पुरुष,63,मधेश प्रदेश,महोत्तरी,3,,,,
22,बेचन प्रसाद मेहतरी,स्वतन्त्र,ग्याँस चुलो,44,पुरुष,67,मधेश प्रदेश,महोत्तरी,3,,,,
23,नईम राईन,स्वतन्त्र,मुढा,37,पुरुष,63,मधेश प्रदेश,महोत्तरी,3,,,,
24,श्‍याम किशोर सिंह,स्वतन्त्र,अनार,34,पुरुष,56,मधेश प्रदेश,महोत्तरी,3,एस.एल.सी.,,,श्री भै.गु.लो.मा.वी.वथनाहा
25,घनश्याम झा,स्वतन्त्र,मसी,30,पुरुष,64,मधेश प्रदेश,महोत्तरी,3,,,,
26,राकेश कुमार साह,स्वतन्त्र,क्याप,28,पुरुष,48,मधेश प्रदेश,महोत्तरी,3,,,,
27,मोहन चौधरी,स्वतन्त्र,नरिवल,26,पुरुष,50,मधेश प्रदेश,महोत्तरी,3,एस.एल.सी.,,,मा.वि.वसहिया जि.धनुषा
28,मोहम्मद फिरोज असारी,स्वतन्त्र,काउली,22,पुरुष,25,मधेश प्रदेश,महोत्तरी,3,,,,
29,मुकेश राय,स्वतन्त्र,फर्सी,20,पुरुष,46,मधेश प्रदेश,महोत्तरी,3,प्लस टु,,,
30,राज किशोर यादव,स्वतन्त्र,रिक्सा,19,पुरुष,48,मधेश प्रदेश,महोत्तरी,3,,,,
31,ववि कुमारी,स्वतन्त्र,क्याल्कुलेटर,16,महिला,37,मधेश प्रदेश,महोत्तरी,3,,,,
32,सतिश कुमार शर्मा,स्वतन्त्र,पेट्रोल पम्प,14,पुरुष,38,मधेश प्रदेश,महोत्तरी,3,,,,
33,नागेन्‍द्र ठाकुर,स्वतन्त्र,स्टुल,11,पुरुष,53,मधेश प्रदेश,महोत्तरी,3,,,,
34,रमण कुमार ठाकुर,स्वतन्त्र,पंखा,10,पुरुष,45,मधेश प्रदेश,महोत्तरी,3,,,,
35,रामचन्द्र पासमान,स्वतन्त्र,पेन्चिस,9,पुरुष,55,मधेश प्रदेश,महोत्तरी,3,,,,
36,अजय कुमार महतो,स्वतन्त्र,केराको काइँयो,7,पुरुष,54,मधेश प्रदेश,महोत्तरी,3,,,,
37,पवन कुमार यादव,स्वतन्त्र,प्रेसर कुकर,7,पुरुष,55,मधेश प्रदेश,महोत्तरी,3,,,,
38,बिजय कुमार मंडल,स्वतन्त्र,गुलेली,6,पुरुष,44,मधेश प्रदेश,महोत्तरी,3,,,,
39,पंकज कुमार पाण्डेय,स्वतन्त्र,त्रिभुज,5,पुरुष,33,मधेश प्रदेश,महोत्तरी,3,,,,
40,सुरेश कुमार साह,स्वतन्त्र,सिरिन्ज,5,पुरुष,48,मधेश प्रदेश,महोत्तरी,3,,,,
41,रंजय कुमार मिश्र,स्वतन्त्र,कप र प्लेट,3,पुरुष,54,मधेश प्रदेश,महोत्तरी,3,स्नातक,,,
