Rank,CandidateName,PoliticalPartyName,PartySymbol,TotalVoteReceived,Gender,Age,Status,StateName,DistrictName,Constituency,QUALIFICATION,EXPERIENCE,OTHERDETAILS,NAMEOFINST
11,रुपलाल राय यादव,राष्ट्रिय प्रजातन्त्र पार्टी,हलो,163,पुरुष,47,,मधेश प्रदेश,रौतहट,4,एस एल सी,,,
12,किशोरी सहनी,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,107,पुरुष,45,,मधेश प्रदेश,रौतहट,4,एस एल सी,,,
13,सत्य नारायण भगत बीन,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा,73,पुरुष,56,,मधेश प्रदेश,रौतहट,4,slc,,,
14,बैजु प्रसाद पटेल,स्वतन्त्र,व्याडमिन्टन कर्क,68,पुरुष,51,,मधेश प्रदेश,रौतहट,4,+2,,,
15,सत्यनारायण महरा,बहुजन एकता पार्टी नेपाल(एकल चुनाव चिन्ह),बस,60,पुरुष,54,,मधेश प्रदेश,रौतहट,4,साक्षर,,,
16,विर बहादुर थोकर,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,58,पुरुष,49,,मधेश प्रदेश,रौतहट,4,,,,
17,केशव राई,संयुक्त नागरिक पार्टी,गितार,44,पुरुष,41,,मधेश प्रदेश,रौतहट,4,+2,,,
18,किरण कुमार काफले,स्वतन्त्र,त्रिभुज,22,पुरुष,42,,मधेश प्रदेश,रौतहट,4,प्रविणता प्रमाणपत्र तह,,,
19,गौतम कुमार साह,स्वतन्त्र,सिरिन्ज,20,पुरुष,35,,मधेश प्रदेश,रौतहट,4,,,,
20,समसुन खातुन,स्वतन्त्र,केबल कार,20,महिला,41,,मधेश प्रदेश,रौतहट,4,साधारण,,,
21,दिनेश प्रसाद साह,नेपाल मजदुर किसान पार्टी,मादल,18,पुरुष,53,,मधेश प्रदेश,रौतहट,4,एस एल सी,,,
22,दावा सिं रुम्बा,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,17,पुरुष,58,,मधेश प्रदेश,रौतहट,4,साधारण,,,
23,जाहाना खातुन,स्वतन्त्र,मुढा,17,महिला,37,,मधेश प्रदेश,रौतहट,4,साधारण,,,
24,पवन कुमार चौधरी,स्वतन्त्र,आँप,14,पुरुष,37,,मधेश प्रदेश,रौतहट,4,B.Sc (Microbiology),,,
25,चन्द्रिका लाल साह,स्वतन्त्र,आरी,12,पुरुष,30,,मधेश प्रदेश,रौतहट,4,प्रविणता प्रमाणपत्र तह,,,
26,अन्जु चौधरी,स्वतन्त्र,कैंची,9,महिला,37,,मधेश प्रदेश,रौतहट,4,,,,
27,प्रेम कुमारी त्रिपाठी,स्वतन्त्र,आसकोट,8,महिला,30,,मधेश प्रदेश,रौतहट,4,उच्च मा वि,,,
28,मुक्ति नारायण चौधरी,स्वतन्त्र,झोला,8,पुरुष,45,,मधेश प्रदेश,रौतहट,4,साक्षर,,,
29,उमेश दाहाल,स्वतन्त्र,कप र प्लेट,7,पुरुष,33,,मधेश प्रदेश,रौतहट,4,,,,
30,लक्ष्मीनिया चौधरी,स्वतन्त्र,दूरबिन,7,महिला,49,,मधेश प्रदेश,रौतहट,4,साक्षर,,,
31,सुजिता कुमारी गौतम,स्वतन्त्र,सेलरोटी,7,महिला,41,,मधेश प्रदेश,रौतहट,4,S.L.C,,,
32,समिर बाबु कार्की,स्वतन्त्र,क्यामरा,6,पुरुष,44,,मधेश प्रदेश,रौतहट,4,+2,,,
33,सोम प्रसाद तिमलसीना,स्वतन्त्र,टि टेवल,5,पुरुष,38,,मधेश प्रदेश,रौतहट,4,उच्च मा वि,,,
34,विन्दा लाल साह,स्वतन्त्र,बाकस,4,पुरुष,68,,मधेश प्रदेश,रौतहट,4,M.ed,,,
35,हरिहर मुखिया बिन,स्वतन्त्र,हेल्मेट,4,पुरुष,68,,मधेश प्रदेश,रौतहट,4,साक्षर,,,
36,जितेन्द्र प्रसाद बीन,स्वतन्त्र,डस्ट बिन,3,पुरुष,31,,मधेश प्रदेश,रौतहट,4,साक्षर,,,
37,कुसुम खातुन,स्वतन्त्र,स्टुल,0,महिला,50,,मधेश प्रदेश,रौतहट,4,साधारण,,,
